Date,Country,City,Specie,count,min,max,median,variance
2/14/2020,PH,Manila,pressure,11,1012.6,1016.3,1014.5,20.26
3/17/2020,PH,Manila,pressure,67,1013.3,1018,1015.7,17.29
3/28/2020,PH,Manila,pressure,72,1006.7,1014.4,1011.6,35.95
3/29/2020,PH,Manila,pressure,69,1006.6,1014,1011.4,32.33
4/6/2020,PH,Manila,pressure,72,1007,1015.8,1012.4,47.89
4/18/2020,PH,Manila,pressure,72,1009,1016.1,1013.5,31.46
1/18/2020,PH,Manila,pressure,72,1009.4,1015.9,1013.3,26.34
2/1/2020,PH,Manila,pressure,72,1012.5,1018.1,1015.6,24.39
3/24/2020,PH,Manila,pressure,72,1008.1,1014.4,1012.3,25.14
4/14/2020,PH,Manila,pressure,72,1009.4,1015.6,1013,26.6
5/8/2020,PH,Manila,pressure,72,1005.5,1012.1,1009.6,30.17
2/9/2020,PH,Manila,pressure,39,1013.9,1018.9,1016.8,22.18
4/22/2020,PH,Manila,pressure,72,1006.3,1014.2,1011.7,36.57
4/29/2020,PH,Manila,pressure,72,1008.1,1014.8,1012,29.42
1/3/2020,PH,Manila,pressure,33,1012.5,1017.1,1015.3,19.89
1/6/2020,PH,Manila,pressure,72,1010.5,1017.1,1014.6,25.75
1/30/2020,PH,Manila,pressure,72,1008.7,1014.4,1012.1,25.19
2/16/2020,PH,Manila,pressure,24,1013.9,1017.7,1015.7,10.56
4/2/2020,PH,Manila,pressure,72,1009.1,1016.4,1013.3,33.95
4/10/2020,PH,Manila,pressure,72,1010.9,1016.7,1014.2,24.05
4/23/2020,PH,Manila,pressure,72,1006.9,1015.3,1012.1,41.17
1/5/2020,PH,Manila,pressure,72,1011.1,1017,1014.5,23.08
1/12/2020,PH,Manila,pressure,72,1007,1013.4,1010.7,26.74
1/16/2020,PH,Manila,pressure,72,1009.2,1014.4,1012.5,23.73
2/27/2020,PH,Manila,pressure,48,1011.1,1016,1013.7,18.95
3/20/2020,PH,Manila,pressure,72,1009,1016.3,1013.8,34.55
3/4/2020,PH,Manila,pressure,5,1012.4,1015.1,1014.3,15.83
4/15/2020,PH,Manila,pressure,72,1008.8,1016.1,1013.3,30.65
4/28/2020,PH,Manila,pressure,72,1007.1,1014.6,1012.1,35.02
3/2/2020,PH,Manila,pressure,48,1009.3,1015.7,1013.1,29.32
3/11/2020,PH,Manila,pressure,48,1010.9,1016.4,1013.4,22.79
3/18/2020,PH,Manila,pressure,35,1009.1,1016,1012.9,37.08
3/25/2020,PH,Manila,pressure,72,1008,1014.4,1011.9,28.15
4/16/2020,PH,Manila,pressure,70,1008.3,1015,1012.1,32.8
4/26/2020,PH,Manila,pressure,72,1008,1014.5,1012.3,28.43
3/12/2020,PH,Manila,pressure,48,1011.4,1016.8,1014.3,23.16
3/27/2020,PH,Manila,pressure,72,1008.6,1015.3,1012.9,28.22
4/21/2020,PH,Manila,pressure,72,1006.9,1014.7,1012,37.45
4/25/2020,PH,Manila,pressure,72,1007.4,1014.1,1011.7,29.42
1/19/2020,PH,Manila,pressure,72,1011.4,1017.2,1014.6,27.19
1/20/2020,PH,Manila,pressure,72,1013.2,1018.7,1016.1,25.39
3/8/2020,PH,Manila,pressure,48,1006.4,1014.6,1010.7,41.65
3/13/2020,PH,Manila,pressure,48,1011.5,1018.6,1015.1,36.08
5/14/2020,PH,Manila,pressure,48,1005.7,1011.9,1009,28.17
1/17/2020,PH,Manila,pressure,72,1009.4,1015,1012.8,17.82
1/22/2020,PH,Manila,pressure,72,1013.5,1019.4,1016.7,23.52
1/25/2020,PH,Manila,pressure,72,1009.3,1015.6,1013.3,27
2/25/2020,PH,Manila,pressure,6,1013.5,1015.9,1015.6,14.55
3/21/2020,PH,Manila,pressure,72,1009.8,1017,1014.1,31.27
5/19/2020,PH,Manila,pressure,36,1005.7,1010.5,1007.7,23.34
4/9/2020,PH,Manila,pressure,67,1009.8,1016.1,1013.6,29.49
4/17/2020,PH,Manila,pressure,72,1009.4,1015.6,1013.2,27.02
4/4/2020,PH,Manila,pressure,72,1009.2,1016.4,1013.4,33.25
5/1/2020,PH,Manila,pressure,72,1006,1014,1010.9,38.2
2/19/2020,PH,Manila,pressure,13,1016.7,1019.8,1018.5,11.76
2/26/2020,PH,Manila,pressure,48,1011.5,1016.3,1013.2,18.41
3/9/2020,PH,Manila,pressure,48,1006.3,1012.7,1009.7,28.91
5/16/2020,PH,Manila,pressure,48,1004.7,1010.5,1007.5,25.28
1/24/2020,PH,Manila,pressure,72,1011.5,1016.5,1014,18.03
2/4/2020,PH,Manila,pressure,72,1011.3,1017.5,1015,19.18
3/23/2020,PH,Manila,pressure,72,1007.7,1014.9,1012.7,34.49
4/1/2020,PH,Manila,pressure,72,1007.7,1015.3,1012.4,36.67
5/5/2020,PH,Manila,pressure,72,1005.6,1012.8,1010.3,31.94
1/13/2020,PH,Manila,pressure,72,1007.3,1012.9,1010.9,23.15
1/15/2020,PH,Manila,pressure,72,1010.1,1016.2,1013.8,23.58
3/3/2020,PH,Manila,pressure,10,1012.4,1015.3,1012.7,14.11
4/27/2020,PH,Manila,pressure,72,1008.3,1014.4,1012.2,27.5
5/10/2020,PH,Manila,pressure,48,1005.4,1012.6,1009.5,36.64
5/9/2020,PH,Manila,pressure,59,1005.7,1012.3,1009.9,31.06
1/10/2020,PH,Manila,pressure,72,1007.3,1012.7,1010.6,23.82
2/2/2020,PH,Manila,pressure,72,1013.9,1020.2,1017.2,24.07
3/10/2020,PH,Manila,pressure,48,1008.1,1014.8,1010.8,28.32
3/16/2020,PH,Manila,pressure,59,1011.7,1017.2,1014.8,23.65
3/22/2020,PH,Manila,pressure,72,1008.8,1016,1013.5,32.77
3/31/2020,PH,Manila,pressure,48,1008,1015.2,1012.3,38.86
5/4/2020,PH,Manila,pressure,72,1006,1013,1010.2,30.13
1/11/2020,PH,Manila,pressure,72,1006.8,1012.4,1009.8,23.65
5/11/2020,PH,Manila,pressure,48,1004.8,1012.2,1008.9,43.07
1/29/2020,PH,Manila,pressure,72,1008.9,1014,1012.1,23.32
1/4/2020,PH,Manila,wind-speed,70,0.5,9.7,3.6,75.29
4/4/2020,PH,Manila,wind-speed,70,0.1,10.7,5.2,132.07
4/6/2020,PH,Manila,wind-speed,68,0.1,11.7,5.7,102.75
4/14/2020,PH,Manila,wind-speed,69,0.2,13.7,5,124.15
4/16/2020,PH,Manila,wind-speed,62,0.5,8.7,3,56.36
4/29/2020,PH,Manila,wind-speed,67,0.4,10.7,5.5,92.6
5/4/2020,PH,Manila,wind-speed,66,0.1,9.7,5,117.36
4/1/2020,PH,Manila,wind-speed,71,0.2,11.5,3.7,163.89
4/12/2020,PH,Manila,wind-speed,66,0.5,7.5,3.2,46.47
4/19/2020,PH,Manila,wind-speed,68,0.2,10,5.5,108.22
5/1/2020,PH,Manila,wind-speed,65,0.1,13,6,124.7
5/3/2020,PH,Manila,wind-speed,68,0.2,7.5,2.8,36.99
5/15/2020,PH,Manila,wind-speed,46,0.5,18.5,4.1,262.79
5/9/2020,PH,Manila,wind-speed,55,0.4,8,4.7,46.87
5/13/2020,PH,Manila,wind-speed,43,0.2,11.5,3.2,77.35
4/15/2020,PH,Manila,wind-speed,70,0.2,7.7,3.5,36.73
5/12/2020,PH,Manila,wind-speed,47,0.2,7.2,2.6,39.25
5/17/2020,PH,Manila,wind-speed,43,0.2,7.5,3,51.2
5/11/2020,PH,Manila,wind-speed,44,0.1,10,2.2,99.13
5/16/2020,PH,Manila,wind-speed,41,0.4,10,2.7,45.86
5/6/2020,PH,Manila,wind-speed,66,0.2,8,3.8,38.16
5/7/2020,PH,Manila,wind-speed,66,0.1,7,4.3,50.71
4/2/2020,PH,Manila,wind-speed,69,0.1,13.7,5.7,152.18
5/2/2020,PH,Manila,wind-speed,65,0.3,10.7,4.7,102.54
5/10/2020,PH,Manila,wind-speed,41,0.2,5.5,2.2,23.71
4/7/2020,PH,Manila,wind-speed,71,0.1,7.7,3.2,41.71
4/9/2020,PH,Manila,wind-speed,59,0.3,8.3,4.2,52.91
4/20/2020,PH,Manila,wind-speed,68,0.2,11,5.3,107.91
4/25/2020,PH,Manila,wind-speed,70,0.3,11.5,4.5,131.04
4/22/2020,PH,Manila,wind-speed,68,0.2,12,6.2,116.54
4/3/2020,PH,Manila,wind-speed,67,0.1,12,5,108.25
4/17/2020,PH,Manila,wind-speed,66,0.2,8.3,4.5,60.04
5/8/2020,PH,Manila,wind-speed,71,0.2,8.2,5.5,43.37
3/30/2020,PH,Manila,wind-speed,67,0.2,12,6,101.94
5/14/2020,PH,Manila,wind-speed,44,0.1,7,2.6,38.79
5/19/2020,PH,Manila,wind-speed,31,0.2,6.2,2.2,23.89
3/31/2020,PH,Manila,wind-speed,48,0.3,9.5,6.5,70.82
4/13/2020,PH,Manila,wind-speed,69,0.4,8.5,5.2,49.45
4/21/2020,PH,Manila,wind-speed,65,0.4,10,6.3,52.94
4/23/2020,PH,Manila,wind-speed,65,0.1,11.5,5.7,91.46
5/5/2020,PH,Manila,wind-speed,70,0.3,11,5.7,81.9
4/5/2020,PH,Manila,wind-speed,69,0.1,11,6.5,114.76
4/11/2020,PH,Manila,wind-speed,68,0.2,11.5,5,76.74
5/18/2020,PH,Manila,wind-speed,44,0.3,7.8,2.1,34.39
4/18/2020,PH,Manila,wind-speed,69,0.2,9.6,5.5,72.07
4/26/2020,PH,Manila,wind-speed,70,0.2,12.5,4.2,133.69
4/10/2020,PH,Manila,wind-speed,69,0.2,13.2,4.3,134.01
4/27/2020,PH,Manila,wind-speed,65,0.1,11.7,4.2,129.93
1/3/2020,PH,Manila,wind-speed,31,1.3,8.3,4,54.37
1/5/2020,PH,Manila,wind-speed,70,0.1,10,6.2,81.33
5/20/2020,PH,Manila,wind-speed,3,0.4,2.2,0.6,9.73
4/8/2020,PH,Manila,wind-speed,69,0.5,8.7,3.6,47.67
4/24/2020,PH,Manila,wind-speed,70,0.2,12.7,6.5,134.6
4/28/2020,PH,Manila,wind-speed,64,0.2,12.5,6.2,116.62
4/30/2020,PH,Manila,wind-speed,68,0.1,12.5,6.2,129.81
2/4/2020,PH,Manila,co,38,1.3,5.4,4.8,32.97
2/19/2020,PH,Manila,co,16,1.4,5.9,5.4,33.45
3/1/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
4/29/2020,PH,Manila,co,9,1.5,1.7,1.6,0.04
1/8/2020,PH,Manila,co,17,1.4,4.7,1.4,16.47
1/13/2020,PH,Manila,co,25,1.4,5.2,4.8,26.09
2/3/2020,PH,Manila,co,29,1.3,5.6,5,29.15
3/29/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
1/20/2020,PH,Manila,co,24,1.5,5.7,4.8,20.32
1/28/2020,PH,Manila,co,38,1.3,5.7,4.8,29.94
3/24/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
3/27/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
1/27/2020,PH,Manila,co,43,1.4,5.9,4.9,33.56
3/18/2020,PH,Manila,co,5,1.4,1.6,1.6,0.08
4/11/2020,PH,Manila,co,4,1.5,1.6,1.6,0.03
4/15/2020,PH,Manila,co,4,1.4,1.6,1.6,0.1
4/25/2020,PH,Manila,co,5,1.4,1.6,1.6,0.08
1/11/2020,PH,Manila,co,28,1.4,5.5,5,24.49
3/7/2020,PH,Manila,co,11,1.4,1.6,1.6,0.05
2/17/2020,PH,Manila,co,43,1.5,8.4,5.4,48.98
3/6/2020,PH,Manila,co,13,1.5,1.6,1.6,0.03
4/2/2020,PH,Manila,co,8,1.4,1.6,1.5,0.05
4/12/2020,PH,Manila,co,15,1.5,1.7,1.6,0.04
4/13/2020,PH,Manila,co,10,1.6,1.7,1.6,0.03
1/29/2020,PH,Manila,co,46,1.4,5.2,4.4,25.15
1/30/2020,PH,Manila,co,42,1.4,4.7,4.3,22.35
1/24/2020,PH,Manila,co,21,1.4,5.9,5.5,46.71
4/14/2020,PH,Manila,co,4,1.5,1.6,1.6,0.03
1/10/2020,PH,Manila,co,30,1.4,5.8,4.6,36
1/15/2020,PH,Manila,co,21,1.4,4.9,4.7,16.85
1/22/2020,PH,Manila,co,18,1.4,4.8,4.4,25.22
4/4/2020,PH,Manila,co,9,1.5,1.6,1.6,0.03
2/15/2020,PH,Manila,co,33,1.5,6,5.7,37.56
5/6/2020,PH,Manila,co,5,1.4,1.6,1.6,0.08
3/16/2020,PH,Manila,co,4,1.4,1.6,1.6,0.1
4/19/2020,PH,Manila,co,6,1.4,1.6,1.5,0.07
1/12/2020,PH,Manila,co,32,1.4,5.2,4.8,28.06
2/5/2020,PH,Manila,co,37,1.3,6.2,4.9,30.26
2/10/2020,PH,Manila,co,20,4.9,5.6,5.3,0.65
2/27/2020,PH,Manila,co,10,1.4,1.6,1.5,0.04
3/14/2020,PH,Manila,co,12,1.4,1.7,1.6,0.06
3/23/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
1/1/2020,PH,Manila,co,25,1.3,4.9,4.7,25.28
1/7/2020,PH,Manila,co,39,1.3,5.4,4.7,32.12
4/7/2020,PH,Manila,co,9,1.4,1.7,1.6,0.08
3/15/2020,PH,Manila,co,9,1.5,1.6,1.6,0.03
3/31/2020,PH,Manila,co,8,1.4,1.6,1.5,0.05
2/29/2020,PH,Manila,co,7,1.5,1.6,1.6,0.03
3/28/2020,PH,Manila,co,12,1.4,1.7,1.6,0.1
2/26/2020,PH,Manila,co,15,1.5,1.8,1.6,0.06
2/22/2020,PH,Manila,co,4,1.4,1.5,1.5,0.03
3/21/2020,PH,Manila,co,6,1.4,1.6,1.5,0.07
4/8/2020,PH,Manila,co,16,1.4,1.7,1.6,0.06
1/31/2020,PH,Manila,co,34,1.4,7.2,4.5,40.84
2/21/2020,PH,Manila,co,13,1.3,1.8,1.5,0.17
2/24/2020,PH,Manila,co,13,1.5,1.6,1.6,0.03
3/13/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
1/18/2020,PH,Manila,co,12,1.3,1.7,1.5,0.1
2/1/2020,PH,Manila,co,28,1.3,5.9,5.4,31.99
5/3/2020,PH,Manila,co,4,1.5,1.6,1.6,0.03
4/28/2020,PH,Manila,co,8,1.5,1.7,1.6,0.03
4/1/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
4/6/2020,PH,Manila,co,10,1.5,1.8,1.6,0.08
4/18/2020,PH,Manila,co,5,1.4,1.6,1.6,0.08
1/4/2020,PH,Manila,co,36,1.3,5.8,5.2,37.64
2/23/2020,PH,Manila,co,10,1.5,1.6,1.5,0.03
2/7/2020,PH,Manila,co,38,1.4,5.8,4.7,34.89
2/12/2020,PH,Manila,co,28,1.3,5.3,4.8,26.21
4/9/2020,PH,Manila,co,5,1.5,1.6,1.6,0.03
1/16/2020,PH,Manila,co,28,1.3,4.8,1.6,27.22
2/6/2020,PH,Manila,co,22,4.7,5.2,4.8,0.28
4/26/2020,PH,Manila,co,4,1.4,1.6,1.6,0.1
3/19/2020,PH,Manila,co,5,1.5,1.6,1.6,0.03
4/21/2020,PH,Manila,co,8,1.5,1.6,1.6,0.02
5/4/2020,PH,Manila,co,8,1.4,1.7,1.6,0.07
5/5/2020,PH,Manila,co,5,1.5,1.6,1.6,0.03
1/17/2020,PH,Manila,co,22,1.4,4.8,1.6,25.21
2/9/2020,PH,Manila,co,29,1.5,5.6,5,27.58
1/26/2020,PH,Manila,co,36,1.4,5.8,5.2,35.03
2/2/2020,PH,Manila,co,27,1.3,5.4,5.2,18.26
3/3/2020,PH,Manila,co,4,1.5,1.6,1.5,0.03
3/11/2020,PH,Manila,co,17,1.4,1.7,1.6,0.06
4/3/2020,PH,Manila,co,9,1.4,1.6,1.5,0.04
4/16/2020,PH,Manila,co,18,1.4,1.9,1.6,0.11
1/5/2020,PH,Manila,co,8,4.9,5.2,5,0.17
1/6/2020,PH,Manila,co,19,1.3,5.3,4.9,33.47
5/1/2020,PH,Manila,co,9,1.4,1.7,1.6,0.07
1/21/2020,PH,Manila,co,22,1.3,4.8,4.6,16.49
3/8/2020,PH,Manila,co,8,1.4,1.7,1.6,0.08
4/30/2020,PH,Manila,co,4,1.5,1.6,1.6,0.03
1/19/2020,PH,Manila,co,9,4.7,5.2,4.9,0.24
2/25/2020,PH,Manila,co,16,1.4,1.6,1.5,0.04
2/20/2020,PH,Manila,co,4,1.5,1.6,1.5,0.03
3/2/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
3/25/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
1/14/2020,PH,Manila,co,19,1.4,4.9,4.7,24.94
2/14/2020,PH,Manila,co,36,1.5,6.6,4.6,43.99
2/11/2020,PH,Manila,co,23,4.8,5.5,5,0.53
2/16/2020,PH,Manila,co,42,1.4,6.7,5.5,45.26
2/18/2020,PH,Manila,co,30,1.4,6.3,5.6,34.17
3/5/2020,PH,Manila,co,17,1.4,1.7,1.6,0.07
3/10/2020,PH,Manila,co,15,1.4,1.8,1.6,0.08
3/20/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
1/3/2020,PH,Manila,co,25,1.3,5.9,4.8,22.97
2/8/2020,PH,Manila,co,32,1.5,5.8,5,28.63
5/9/2020,PH,Manila,co,4,1.3,1.4,1.4,0.03
3/22/2020,PH,Manila,co,7,1.4,1.6,1.5,0.06
4/5/2020,PH,Manila,co,12,1.3,1.8,1.6,0.15
3/30/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
5/8/2020,PH,Manila,co,17,1.2,1.5,1.3,0.11
1/9/2020,PH,Manila,co,27,1.3,5.2,1.5,29.48
3/4/2020,PH,Manila,co,13,1.5,1.6,1.5,0.03
3/26/2020,PH,Manila,co,6,1.5,1.6,1.5,0.03
5/7/2020,PH,Manila,co,12,1.4,1.7,1.5,0.1
2/13/2020,PH,Manila,co,35,1.5,5.3,4.7,24.29
3/12/2020,PH,Manila,co,13,1.5,1.6,1.6,0.03
2/28/2020,PH,Manila,co,4,1.4,1.5,1.5,0.03
4/17/2020,PH,Manila,co,8,1.4,1.7,1.6,0.07
4/24/2020,PH,Manila,co,4,1.4,1.6,1.6,0.1
12/31/2019,PH,Manila,co,10,1.4,4.9,1.6,29.94
1/25/2020,PH,Manila,co,26,1.3,5.7,5.3,21.71
5/2/2020,PH,Manila,co,9,1.4,1.7,1.6,0.08
3/9/2020,PH,Manila,co,10,1.6,1.7,1.6,0.02
4/20/2020,PH,Manila,co,10,1.4,1.7,1.6,0.07
3/25/2020,PH,Manila,no2,38,0.2,15.5,1.9,80.74
4/5/2020,PH,Manila,no2,29,0.2,22.4,5.5,361.58
1/3/2020,PH,Manila,no2,40,0.2,10.1,3.7,65.59
3/19/2020,PH,Manila,no2,15,0.5,3.6,1.4,8.25
3/22/2020,PH,Manila,no2,37,0.1,4.3,1.4,11.98
4/22/2020,PH,Manila,no2,13,1,10.2,4.6,73.71
5/12/2020,PH,Manila,no2,22,1,17.9,4.6,149.17
1/21/2020,PH,Manila,no2,31,1.4,222.8,16.5,43385.9
1/22/2020,PH,Manila,no2,19,1.4,174.5,16,32789.2
2/19/2020,PH,Manila,no2,35,0.4,22,3.7,410.31
3/8/2020,PH,Manila,no2,24,0.7,65.9,5,3545.73
5/2/2020,PH,Manila,no2,34,0.5,23.1,5.2,303.68
5/9/2020,PH,Manila,no2,31,0.3,15.6,3.7,143.57
1/15/2020,PH,Manila,no2,26,0.5,248.2,7.8,37683.7
2/6/2020,PH,Manila,no2,48,0.8,20.2,6.1,362.86
2/15/2020,PH,Manila,no2,48,0.9,20.2,8.4,267.54
2/16/2020,PH,Manila,no2,48,0.3,55.1,9.6,1615.06
2/24/2020,PH,Manila,no2,22,0.1,11.7,3.1,106.23
3/18/2020,PH,Manila,no2,17,0.1,8,1.6,46.1
1/7/2020,PH,Manila,no2,48,1.1,68.4,7.8,2523.94
1/18/2020,PH,Manila,no2,6,149.9,253.1,166.6,14687.7
4/3/2020,PH,Manila,no2,28,0.5,16.1,1.9,96.65
4/30/2020,PH,Manila,no2,30,0.2,12.4,3.1,94.42
2/11/2020,PH,Manila,no2,45,0.3,26.6,8.3,712.76
2/23/2020,PH,Manila,no2,24,0.1,7.1,2.5,46.3
3/26/2020,PH,Manila,no2,36,0.2,23.4,2.3,176.49
1/19/2020,PH,Manila,no2,14,8.7,176.9,11,46691.7
3/7/2020,PH,Manila,no2,22,0.1,29.3,3.6,708.42
2/14/2020,PH,Manila,no2,48,1,31.4,9.6,433.29
3/3/2020,PH,Manila,no2,8,0.4,5.4,2.1,24.06
5/17/2020,PH,Manila,no2,18,0.5,14.2,4.6,102.32
1/13/2020,PH,Manila,no2,30,2.4,24.1,6.4,338.84
2/7/2020,PH,Manila,no2,48,0.5,55,11,1456.39
2/9/2020,PH,Manila,no2,48,0.7,23.8,5.6,305.79
2/25/2020,PH,Manila,no2,24,0.2,17.3,3.4,198.4
3/13/2020,PH,Manila,no2,24,0.8,18.1,4.7,223.25
4/10/2020,PH,Manila,no2,27,0.3,8.7,2.3,65.12
4/13/2020,PH,Manila,no2,40,0.2,28.6,5.1,423.27
4/26/2020,PH,Manila,no2,28,0.1,16.5,4.6,114.18
1/12/2020,PH,Manila,no2,46,1.3,37.7,6.4,1281.31
1/16/2020,PH,Manila,no2,27,1.4,224.2,11,28522.8
2/4/2020,PH,Manila,no2,48,1.3,60.5,15.1,1641.21
4/8/2020,PH,Manila,no2,41,0.1,41.8,6.4,921.61
5/18/2020,PH,Manila,no2,19,1.4,13.8,6.4,144.89
3/27/2020,PH,Manila,no2,32,0.5,10.1,2.8,72.26
4/9/2020,PH,Manila,no2,33,0.6,17,3.7,166.38
1/20/2020,PH,Manila,no2,27,2.8,238.6,19.2,43613.9
3/9/2020,PH,Manila,no2,24,3.2,49.8,10.1,1569.96
3/6/2020,PH,Manila,no2,22,0.6,10.7,2,96.16
3/12/2020,PH,Manila,no2,18,1.4,8.4,3.5,43.86
2/1/2020,PH,Manila,no2,47,1.5,43,7.6,961.42
2/27/2020,PH,Manila,no2,24,1.1,40.5,4.1,1344.09
5/10/2020,PH,Manila,no2,23,0.5,13.3,7.8,164.21
2/28/2020,PH,Manila,no2,24,0.1,10.4,2.3,83.67
4/17/2020,PH,Manila,no2,31,0.3,16.4,3.7,157.73
2/29/2020,PH,Manila,no2,24,0.1,9.8,3.6,65.95
3/1/2020,PH,Manila,no2,24,0.2,31.6,2.2,583.51
3/31/2020,PH,Manila,no2,34,0.3,23,2.3,307.87
4/25/2020,PH,Manila,no2,32,0.8,15.1,5.1,114.99
5/19/2020,PH,Manila,no2,15,0.5,12.8,5.5,101.69
1/8/2020,PH,Manila,no2,27,1.3,40.4,5.4,1059.81
2/2/2020,PH,Manila,no2,46,0.4,20.2,5.1,354.66
3/30/2020,PH,Manila,no2,33,0.1,5.7,2.3,26.81
4/7/2020,PH,Manila,no2,41,0.2,25.3,3.7,393.81
12/31/2019,PH,Manila,no2,9,0.9,9.2,4.6,109.54
1/26/2020,PH,Manila,no2,48,2.3,40,16.5,882.43
5/14/2020,PH,Manila,no2,21,1,11.5,4.2,57.62
1/4/2020,PH,Manila,no2,46,0.1,88.1,6,3613.93
1/25/2020,PH,Manila,no2,48,1.6,30.7,10.1,459.87
2/21/2020,PH,Manila,no2,21,0.3,85.7,3.1,6927.62
4/4/2020,PH,Manila,no2,30,0.4,17.2,3.2,286.94
4/21/2020,PH,Manila,no2,33,0.2,15.1,4.4,90.25
1/17/2020,PH,Manila,no2,17,2.3,222.8,18.3,47583.3
1/30/2020,PH,Manila,no2,48,9.2,89.3,25.6,3106.17
4/20/2020,PH,Manila,no2,25,0.2,23.4,4.6,457.47
4/24/2020,PH,Manila,no2,12,1.9,17,6,188.18
4/29/2020,PH,Manila,no2,33,0.8,30.6,3.7,428.9
5/5/2020,PH,Manila,no2,34,0.1,19.2,3.2,214.27
5/15/2020,PH,Manila,no2,17,0.5,10.1,6,68.82
2/3/2020,PH,Manila,no2,48,0.6,63.2,6,1685.75
4/15/2020,PH,Manila,no2,43,0.3,28.4,3.7,309.06
3/16/2020,PH,Manila,no2,18,0.3,14.2,4.7,146.66
3/17/2020,PH,Manila,no2,16,0.2,7.3,3.1,43.42
3/29/2020,PH,Manila,no2,31,0.3,8.3,2.8,41.18
5/4/2020,PH,Manila,no2,37,0.5,12.4,5.5,108.4
5/6/2020,PH,Manila,no2,41,0.5,19.3,5.1,136.71
1/2/2020,PH,Manila,no2,3,0.1,1.4,0.5,4.43
2/17/2020,PH,Manila,no2,48,0.9,51.1,9.2,1225.06
4/2/2020,PH,Manila,no2,29,0.4,5.1,2,20.95
4/16/2020,PH,Manila,no2,41,0.1,47.8,6,1605.83
1/5/2020,PH,Manila,no2,14,1,7.4,4.2,34.58
2/12/2020,PH,Manila,no2,48,0.4,30.9,7.5,739.51
1/24/2020,PH,Manila,no2,22,4.5,42.2,14.2,1107.5
2/22/2020,PH,Manila,no2,24,0.1,13.5,2,84.64
3/2/2020,PH,Manila,no2,24,0.8,37.2,5.9,630.61
3/4/2020,PH,Manila,no2,24,0.3,18.1,3.8,290.52
3/20/2020,PH,Manila,no2,32,0.2,19,3.2,136.93
3/21/2020,PH,Manila,no2,40,0.5,21,2.8,170.1
1/10/2020,PH,Manila,no2,40,0.6,38.6,5.5,676.62
1/14/2020,PH,Manila,no2,28,0.5,139.8,4.9,6509.79
4/28/2020,PH,Manila,no2,27,0.1,25.9,5.1,452.99
3/28/2020,PH,Manila,no2,35,0.3,24.6,3.2,227.56
4/12/2020,PH,Manila,no2,44,0.4,26.9,4.4,268.13
3/11/2020,PH,Manila,no2,24,0.2,127.8,5.9,8774.68
5/16/2020,PH,Manila,no2,23,0.5,16.5,5.1,140.57
1/29/2020,PH,Manila,no2,48,8,84.4,29.3,1792.15
2/13/2020,PH,Manila,no2,48,2.2,44,13.8,1025.98
5/1/2020,PH,Manila,no2,35,0.1,24,4.6,249.52
5/7/2020,PH,Manila,no2,43,1.5,24,6,217.14
3/14/2020,PH,Manila,no2,24,0.9,30.3,4.8,925.2
4/6/2020,PH,Manila,no2,30,0.6,19.1,6,175.06
2/10/2020,PH,Manila,no2,44,0.4,39.8,5.8,943.28
2/20/2020,PH,Manila,no2,19,0.6,11.6,3.8,118.72
2/26/2020,PH,Manila,no2,24,1.5,54.6,6,2385.21
3/15/2020,PH,Manila,no2,23,0.6,22.3,3.4,504.82
4/11/2020,PH,Manila,no2,34,0.4,13.8,3.2,139.4
4/18/2020,PH,Manila,no2,34,0.4,16,3.7,123.61
1/6/2020,PH,Manila,no2,35,0.8,15.6,3.5,117.98
1/31/2020,PH,Manila,no2,48,2,87.3,17.9,4737.97
2/5/2020,PH,Manila,no2,48,1.8,95.8,19.7,3557.71
5/13/2020,PH,Manila,no2,17,1.9,20.2,6,166.68
1/11/2020,PH,Manila,no2,37,1.2,49.8,5.5,845.13
1/28/2020,PH,Manila,no2,48,4.6,100.1,17.9,4810.68
2/8/2020,PH,Manila,no2,48,0.2,35,9.2,830.45
4/1/2020,PH,Manila,no2,33,0.5,22.1,2.4,265.04
4/14/2020,PH,Manila,no2,36,0.2,11,3.2,95.01
1/1/2020,PH,Manila,no2,41,0.2,14.2,2.4,80.23
1/27/2020,PH,Manila,no2,48,7.4,66.6,23.3,1306.69
5/11/2020,PH,Manila,no2,21,0.5,21.1,5.5,239.8
3/24/2020,PH,Manila,no2,37,0.2,17.5,2.2,160.72
4/19/2020,PH,Manila,no2,31,1,17,4.6,240.07
5/8/2020,PH,Manila,no2,40,0.2,11.5,3.7,94.46
3/5/2020,PH,Manila,no2,24,0.9,51.8,3.2,2424.17
5/3/2020,PH,Manila,no2,36,0.1,17.9,3.1,181.86
3/10/2020,PH,Manila,no2,24,4.2,53,23.4,1794.79
3/23/2020,PH,Manila,no2,33,0.2,6.8,1.9,14.77
